step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
68,4054,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One",0.974609,0.34668,0.136745,0.002324,0.8,0.95
69,1938,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day",0.146606,0.330566,0.300455,0.16371,0.8,0.95
70,11,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day,",-0.0,0.664551,0.664551,0.364096,0.8,0.95
71,264,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a",0.002438,0.54541,0.544584,-0.119967,0.8,0.95
72,1912,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group",1.283203,0.458984,0.093037,-0.451547,0.8,0.95
73,315,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of",-0.0,0.513184,0.513184,0.420147,0.8,0.95
74,31839,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars",0.972168,0.35376,0.140074,-0.37311,0.8,0.95
75,505,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from",0.427979,0.258545,0.189793,0.049719,0.8,0.95
76,264,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a",0.433594,0.652832,0.476955,0.287161,0.8,0.95
77,29827,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant",1.008789,0.632812,0.236168,-0.240786,0.8,0.95
78,4363,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land",0.38623,0.258789,0.196685,-0.039483,0.8,0.95
79,11721,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived",0.483398,0.442139,0.309341,0.112656,0.8,0.95
80,304,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in",0.018311,0.474854,0.469451,0.16011,0.8,0.95
81,279,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the",0.000296,0.533203,0.533105,0.063654,0.8,0.95
82,14458,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village",1e-05,0.304443,0.304441,-0.228664,0.8,0.95
83,11,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village,",0.020447,0.722168,0.712993,0.408552,0.8,0.95
84,11075,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined",1.035156,0.284668,0.101576,-0.611418,0.8,0.95
85,311,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to",-0.0,0.562988,0.562988,0.461413,0.8,0.95
86,45063,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover",1.426758,0.357178,0.040542,-0.522447,0.8,0.95
87,279,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the",8e-06,0.53418,0.534177,0.493636,0.8,0.95
88,24511,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets",0.688965,0.452148,0.258594,-0.275584,0.8,0.95
89,315,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of",0.001044,0.320557,0.320349,0.061755,0.8,0.95
90,36170,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Kor",0.509277,0.164062,0.112148,-0.208201,0.8,0.95
91,85,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korv",2e-06,0.408447,0.408447,0.296299,0.8,0.95
92,589,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath",1e-06,0.097717,0.097717,-0.31073,0.8,0.95
93,13,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath.",8e-06,0.30835,0.308348,0.210631,0.8,0.95
94,2435,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They",0.135742,0.287842,0.263565,-0.044783,0.8,0.95
95,7543,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent",0.504883,0.290771,0.199556,-0.064009,0.8,0.95
96,4207,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours",1.306641,0.35498,0.066786,-0.132771,0.8,0.95
97,4247,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours por",1.023438,0.250488,0.091203,0.024418,0.8,0.95
98,287,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring",7.1e-05,0.336426,0.336411,0.245208,0.8,0.95
99,927,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring over",1.6e-05,0.366943,0.36694,0.030529,0.8,0.95
100,14154,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring over ancient",0.033386,0.755859,0.74018,0.37324,0.8,0.95
101,22755,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring over ancient texts",0.094604,0.344971,0.324693,-0.415487,0.8,0.95
102,11,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring over ancient texts,",0.646484,0.343262,0.205379,-0.119314,0.8,0.95
103,31831,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring over ancient texts, consulting",0.908691,0.425781,0.185384,-0.019995,0.8,0.95
104,449,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring over ancient texts, consulting with",0.021149,0.746094,0.73629,0.550905,0.8,0.95
105,279,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring over ancient texts, consulting with the",0.492188,0.767578,0.532843,-0.203447,0.8,0.95
106,61921,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring over ancient texts, consulting with the villagers",0.888184,0.373779,0.167506,-0.365337,0.8,0.95
107,11,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring over ancient texts, consulting with the villagers,",0.001892,0.454102,0.453568,0.286062,0.8,0.95
108,323,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring over ancient texts, consulting with the villagers, and",4e-05,0.616699,0.616684,0.163116,0.8,0.95
109,19969,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring over ancient texts, consulting with the villagers, and attempting",1.308594,0.374512,0.070006,-0.546678,0.8,0.95
110,311,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring over ancient texts, consulting with the villagers, and attempting to",9.6e-05,0.48999,0.489961,0.419955,0.8,0.95
111,75277,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring over ancient texts, consulting with the villagers, and attempting to decipher",0.121155,0.35376,0.32713,-0.162831,0.8,0.95
112,279,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring over ancient texts, consulting with the villagers, and attempting to decipher the",0.030197,0.503418,0.493973,0.166843,0.8,0.95
113,3492,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring over ancient texts, consulting with the villagers, and attempting to decipher the word",0.646973,0.304443,0.182061,-0.311911,0.8,0.95
114,596,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring over ancient texts, consulting with the villagers, and attempting to decipher the word's",0.354492,0.302734,0.236055,0.053993,0.8,0.95
115,7438,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring over ancient texts, consulting with the villagers, and attempting to decipher the word's meaning",0.110413,0.188965,0.176001,-0.060053,0.8,0.95
116,382,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring over ancient texts, consulting with the villagers, and attempting to decipher the word's meaning.

",0.632812,0.194458,0.117999,-0.058002,0.8,0.95
117,791,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring over ancient texts, consulting with the villagers, and attempting to decipher the word's meaning.

The",0.856445,0.273682,0.128045,0.010046,0.8,0.95
118,1176,"In a small village nestled in the heart of a dense forest, there was a word that had been passed down through generations. It was a simple word, yet its meaning was shrouded in mystery. The villagers called it ""Korvath,"" and it was said that no one had ever been able to translate it accurately.

One day, a group of scholars from a distant land arrived in the village, determined to uncover the secrets of Korvath. They spent hours poring over ancient texts, consulting with the villagers, and attempting to decipher the word's meaning.

The first",0.006397,0.592773,0.590417,0.462372,0.8,0.95
