step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
31,477,Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or,0.497314,0.438477,0.302988,0.150139,0.8,0.95
32,27204,Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement,1.462891,0.425781,0.038769,-0.264218,0.8,0.95
33,315,Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of,0.156738,0.448242,0.404589,0.36582,0.8,0.95
34,1202,Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its,0.820312,0.882812,0.432853,0.028264,0.8,0.95
35,75164,Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent,1.183594,0.780273,0.206454,-0.226399,0.8,0.95
36,19252,Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles,0.157837,0.353516,0.318846,0.112392,0.8,0.95
37,13,Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles.,0.385742,0.346436,0.263404,-0.055443,0.8,0.95
38,1115,Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This,0.710449,0.304688,0.17019,-0.093213,0.8,0.95
39,649,Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can,0.41626,0.456787,0.338645,0.168455,0.8,0.95
40,3621,Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen,1.085938,0.399658,0.129996,-0.208649,0.8,0.95
41,994,Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when,0.30127,0.366455,0.297859,0.167862,0.8,0.95
42,264,Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a,0.544434,0.57959,0.383529,0.08567,0.8,0.95
43,20278,Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance,0.844238,0.356689,0.169586,-0.213942,0.8,0.95
44,374,Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is,0.397949,0.604004,0.454658,0.285072,0.8,0.95
45,32813,Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated,0.785645,0.416748,0.213313,-0.241345,0.8,0.95
46,477,Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or,0.196045,0.365723,0.321174,0.107861,0.8,0.95
47,65410,Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled,0.00039,0.331299,0.331219,0.010044,0.8,0.95
48,11,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled,",1.181641,0.437256,0.116225,-0.214994,0.8,0.95
49,477,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or",1.150391,0.766113,0.218512,0.102287,0.8,0.95
50,994,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when",0.204834,0.69043,0.602558,0.384046,0.8,0.95
51,433,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it",0.314941,0.560059,0.450464,-0.152094,0.8,0.95
52,374,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is",0.052185,0.635254,0.614656,0.164192,0.8,0.95
53,38126,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected",0.195557,0.468262,0.411365,-0.203291,0.8,0.95
54,311,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to",-0.0,0.606445,0.606445,0.19508,0.8,0.95
55,7410,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure",0.986816,0.52002,0.201173,-0.405272,0.8,0.95
56,477,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or",0.532227,0.457764,0.306385,0.105212,0.8,0.95
57,1023,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other",0.446533,0.563477,0.407142,0.100756,0.8,0.95
58,9434,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external",0.491455,0.809082,0.562022,0.15488,0.8,0.95
59,56688,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli",0.905762,0.281006,0.122861,-0.439161,0.8,0.95
60,382,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

",0.600098,0.218018,0.136727,0.013866,0.8,0.95
61,644,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In",1.188477,0.313232,0.081928,-0.054799,0.8,0.95
62,264,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a",0.987793,0.682129,0.263472,0.181544,0.8,0.95
63,10474,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase",0.562988,0.444336,0.288905,0.025433,0.8,0.95
64,9320,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition",9.7e-05,0.448486,0.448459,0.159554,0.8,0.95
65,11,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition,",3e-06,0.377686,0.377685,-0.070775,0.8,0.95
66,279,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the",0.279541,0.660156,0.545495,0.16781,0.8,0.95
67,20278,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance",1.091797,0.375977,0.120925,-0.42457,0.8,0.95
68,37771,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergo",0.477539,0.276367,0.194366,0.073441,0.8,0.95
69,288,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes",9.9e-05,0.331055,0.331034,0.136669,0.8,0.95
70,264,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a",0.000707,0.739258,0.738933,0.407899,0.8,0.95
71,11210,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden",1.206055,0.758789,0.19018,-0.548753,0.8,0.95
72,323,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and",0.354492,0.632812,0.49343,0.30325,0.8,0.95
73,17676,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp",1.505859,0.547852,0.035258,-0.458172,0.8,0.95
74,2349,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change",0.037415,0.454346,0.443784,0.408525,0.8,0.95
75,304,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in",0.329346,0.461914,0.367391,-0.076393,0.8,0.95
76,1202,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its",0.239258,0.80127,0.682153,0.314763,0.8,0.95
77,7865,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior",1.466797,0.336914,0.02986,-0.652293,0.8,0.95
78,11,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior,",0.013374,0.592285,0.587363,0.557503,0.8,0.95
79,3629,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often",1.144531,0.747559,0.215942,-0.371421,0.8,0.95
80,24895,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied",0.80127,0.420654,0.211229,-0.004713,0.8,0.95
81,555,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by",1e-06,0.530762,0.530761,0.319533,0.8,0.95
82,264,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a",0.398438,0.766602,0.576819,0.046058,0.8,0.95
83,2349,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change",1.415039,0.432129,0.052195,-0.524624,0.8,0.95
84,304,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in",0.00093,0.517578,0.517279,0.465083,0.8,0.95
85,1202,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its",0.105286,0.856445,0.800419,0.28314,0.8,0.95
86,17915,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density",1.517578,0.4375,0.024971,-0.775448,0.8,0.95
87,11,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density,",2.9e-05,0.467529,0.467521,0.44255,0.8,0.95
88,8286,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume",1.019531,0.577637,0.211721,-0.2558,0.8,0.95
89,11,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume,",2.1e-05,0.607422,0.607414,0.395693,0.8,0.95
90,477,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or",0.786133,0.856934,0.438363,-0.169051,0.8,0.95
91,1023,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or other",1.224609,0.53418,0.127726,-0.310637,0.8,0.95
92,7106,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or other physical",0.315674,0.637207,0.512226,0.384499,0.8,0.95
93,6012,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or other physical properties",0.030258,0.344971,0.338485,-0.173741,0.8,0.95
94,13,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or other physical properties.",2.4e-05,0.362549,0.362544,0.024058,0.8,0.95
95,1789,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or other physical properties. For",1.09082,0.420654,0.13555,-0.226994,0.8,0.95
96,3187,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or other physical properties. For example",0.001004,0.364502,0.364275,0.228725,0.8,0.95
97,11,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or other physical properties. For example,",0.041382,0.552734,0.538522,0.174248,0.8,0.95
98,994,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or other physical properties. For example, when",0.568359,0.800293,0.517676,-0.020846,0.8,0.95
99,3090,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or other physical properties. For example, when water",0.563477,0.470947,0.306065,-0.211611,0.8,0.95
100,374,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or other physical properties. For example, when water is",0.345703,0.60498,0.475032,0.168967,0.8,0.95
101,32813,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or other physical properties. For example, when water is heated",0.301514,0.521484,0.423789,-0.051243,0.8,0.95
102,3485,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or other physical properties. For example, when water is heated above",1.151367,0.40918,0.116459,-0.30733,0.8,0.95
103,220,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or other physical properties. For example, when water is heated above ",0.692871,0.611328,0.348148,0.231689,0.8,0.95
104,1041,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or other physical properties. For example, when water is heated above 100",0.006748,0.25,0.248952,-0.099197,0.8,0.95
105,32037,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or other physical properties. For example, when water is heated above 100°C",0.164062,0.327881,0.294457,0.045506,0.8,0.95
106,11,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or other physical properties. For example, when water is heated above 100°C,",0.355713,0.526367,0.410031,0.115574,0.8,0.95
107,433,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or other physical properties. For example, when water is heated above 100°C, it",0.014793,0.51709,0.512337,0.102306,0.8,0.95
108,37771,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or other physical properties. For example, when water is heated above 100°C, it undergo",0.32666,0.192749,0.153628,-0.358709,0.8,0.95
109,288,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or other physical properties. For example, when water is heated above 100°C, it undergoes",1e-06,0.194946,0.194946,0.041319,0.8,0.95
110,264,"Phase transitions in matter refer to the sudden and dramatic changes that occur in the physical properties of a substance as it undergoes a change in its internal structure or arrangement of its constituent particles. This can happen when a substance is heated or cooled, or when it is subjected to pressure or other external stimuli.

In a phase transition, the substance undergoes a sudden and sharp change in its behavior, often accompanied by a change in its density, volume, or other physical properties. For example, when water is heated above 100°C, it undergoes a",0.000147,0.70166,0.701596,0.50665,0.8,0.95
