step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
36,279,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the",0.759766,0.56543,0.298508,-0.298083,0.8,0.95
37,11141,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves",1.367188,0.4646,0.069931,-0.228577,0.8,0.95
38,1589,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves cr",0.920898,0.240234,0.102776,0.032845,0.8,0.95
39,10880,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched",0.094482,0.18689,0.175918,0.073143,0.8,0.95
40,24923,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath",0.028656,0.483398,0.474792,0.298873,0.8,0.95
41,856,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my",0.000459,0.583496,0.58333,0.108538,0.8,0.95
42,7693,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet",0.024002,0.390869,0.38504,-0.19829,0.8,0.95
43,1093,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like",1.238281,0.494629,0.114068,-0.270972,0.8,0.95
44,264,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a",1.045898,0.619141,0.21679,0.102722,0.8,0.95
45,16579,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand",1.114258,0.617676,0.190042,-0.026748,0.8,0.95
46,13987,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny",0.430176,0.817383,0.59891,0.408868,0.8,0.95
47,24511,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets",1.135742,0.384033,0.11303,-0.48588,0.8,0.95
48,1694,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being",1.050781,0.658203,0.228471,0.115441,0.8,0.95
49,58366,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered",0.838867,0.367432,0.17592,-0.052551,0.8,0.95
50,311,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to",1.224609,0.480957,0.115,-0.060919,0.8,0.95
51,279,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the",0.748047,0.498779,0.266953,0.151952,0.8,0.95
52,10160,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind",1.361328,0.28125,0.043357,-0.223596,0.8,0.95
53,13,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind.",0.520508,0.500488,0.338626,0.295268,0.8,0.95
54,320,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (",1.326172,0.55127,0.097025,-0.2416,0.8,0.95
55,23392,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English",1.013672,0.302979,0.112154,0.015128,0.8,0.95
56,696,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

",0.934082,0.167603,0.07033,-0.041824,0.8,0.95
57,30854,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je",1.078125,0.233887,0.077211,0.006882,0.8,0.95
58,15572,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je march",0.457031,0.312256,0.223585,0.146373,0.8,0.95
59,2852,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais",0.038605,0.233887,0.228277,0.004692,0.8,0.95
60,86806,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule",0.539551,0.671875,0.446634,0.218358,0.8,0.95
61,7010,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans",0.737305,0.522949,0.283379,-0.163255,0.8,0.95
62,1208,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la",0.19873,0.530762,0.465224,0.181845,0.8,0.95
63,369,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la for",0.006908,0.198608,0.197756,-0.267468,0.8,0.95
64,49530,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt",0.000118,0.20166,0.201645,0.003889,0.8,0.95
65,11,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt,",0.001889,0.57666,0.575983,0.374338,0.8,0.95
66,3625,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les",0.362549,0.407715,0.315871,-0.260112,0.8,0.95
67,82711,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feu",0.001758,0.281982,0.281674,-0.034197,0.8,0.95
68,31355,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles",0.004517,0.233032,0.232378,-0.049296,0.8,0.95
69,46141,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles cra",0.370361,0.24646,0.189745,-0.042633,0.8,0.95
70,44932,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craqua",0.854492,0.371582,0.1743,-0.015445,0.8,0.95
71,1188,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient",0.006638,0.301025,0.299784,0.125484,0.8,0.95
72,32592,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous",0.021194,0.445312,0.439448,0.139664,0.8,0.95
73,11083,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes",0.029099,0.496338,0.487364,0.047916,0.8,0.95
74,44630,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pied",0.172119,0.337402,0.301319,-0.186045,0.8,0.95
75,82,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds",-0.0,0.416992,0.416992,0.115673,0.8,0.95
76,22299,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme",0.191528,0.504883,0.4448,0.027808,0.8,0.95
77,951,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des",0.908203,0.588379,0.256358,-0.188442,0.8,0.95
78,296,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des m",1.421875,0.31958,0.037244,-0.219114,0.8,0.95
79,4618,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille",0.015549,0.279053,0.276357,0.239113,0.8,0.95
80,86696,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits",0.65918,0.760254,0.448876,0.172519,0.8,0.95
81,24511,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets",0.050079,0.424316,0.411113,-0.037762,0.8,0.95
82,8309,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets mur",1.018555,0.221069,0.081163,-0.329951,0.8,0.95
83,66206,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmur",0.01445,0.390381,0.386876,0.305713,0.8,0.95
84,5512,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés",0.180664,0.361328,0.320768,-0.066108,0.8,0.95
85,8065,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au",0.134277,0.456055,0.418005,0.097237,0.8,0.95
86,10594,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent",0.005135,0.36792,0.366746,-0.051259,0.8,0.95
87,13,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent.",0.088623,0.42334,0.400029,0.033283,0.8,0.95
88,320,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (",0.014366,0.359863,0.356651,-0.043378,0.8,0.95
89,44297,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French",0.001841,0.291748,0.291414,-0.065237,0.8,0.95
90,696,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

",0.024658,0.175415,0.172728,-0.118687,0.8,0.95
91,791,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The",0.247559,0.30249,0.255962,0.083235,0.8,0.95
92,12690,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees",0.494385,0.25415,0.176081,-0.079881,0.8,0.95
93,21970,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees tower",0.766113,0.404541,0.211974,0.035893,0.8,0.95
94,291,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees towered",1.3e-05,0.593262,0.593257,0.381283,0.8,0.95
95,3485,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees towered above",0.000504,0.381348,0.381228,-0.212029,0.8,0.95
96,757,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees towered above me",0.020844,0.662598,0.654016,0.272788,0.8,0.95
97,11,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees towered above me,",0.023499,0.539062,0.531192,-0.122825,0.8,0.95
98,872,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees towered above me, their",0.001586,0.628906,0.628287,0.097095,0.8,0.95
99,23962,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees towered above me, their branches",0.02124,0.51709,0.510266,-0.118021,0.8,0.95
100,1093,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees towered above me, their branches like",0.645996,0.576172,0.344908,-0.165358,0.8,0.95
101,69397,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees towered above me, their branches like skeletal",0.082703,0.59082,0.56046,0.215552,0.8,0.95
102,19779,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees towered above me, their branches like skeletal fingers",0.011398,0.38916,0.386404,-0.174056,0.8,0.95
103,19261,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees towered above me, their branches like skeletal fingers reaching",0.178467,0.455078,0.404616,0.018212,0.8,0.95
104,369,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees towered above me, their branches like skeletal fingers reaching for",0.341309,0.476562,0.375499,-0.029116,0.8,0.95
105,279,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees towered above me, their branches like skeletal fingers reaching for the",0.017868,0.515137,0.509418,0.133918,0.8,0.95
106,13180,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees towered above me, their branches like skeletal fingers reaching for the sky",0.067627,0.308105,0.295159,-0.214258,0.8,0.95
107,13,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees towered above me, their branches like skeletal fingers reaching for the sky.",0.502441,0.383301,0.26364,-0.031519,0.8,0.95
108,320,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees towered above me, their branches like skeletal fingers reaching for the sky. (",0.601074,0.205322,0.128641,-0.134999,0.8,0.95
109,23392,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees towered above me, their branches like skeletal fingers reaching for the sky. (English",9.3e-05,0.29248,0.292464,0.163823,0.8,0.95
110,696,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees towered above me, their branches like skeletal fingers reaching for the sky. (English)

",0.001027,0.156616,0.156516,-0.135947,0.8,0.95
111,24641,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees towered above me, their branches like skeletal fingers reaching for the sky. (English)

Les",0.093201,0.240479,0.226553,0.070036,0.8,0.95
112,59588,"Here is a bilingual short story that alternates between English and French, using the differences in language to show shifts in emotion or meaning:

As I walked alone through the forest, the leaves crunched beneath my feet like a thousand tiny secrets being whispered to the wind. (English)

Je marchais seule dans la forêt, les feuilles craquaient sous mes pieds comme des mille petits secrets murmurés au vent. (French)

The trees towered above me, their branches like skeletal fingers reaching for the sky. (English)

Les arb",0.050232,0.237915,0.23049,0.003937,0.8,0.95
