step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
22,24923,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath",0.827637,0.362061,0.175875,0.003046,0.8,0.95
23,1202,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its",0.160645,0.413818,0.372513,0.196639,0.8,0.95
24,14154,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient",1.436523,0.776367,0.083411,-0.289102,0.8,0.95
25,20282,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots",1.235352,0.213501,0.049625,-0.033787,0.8,0.95
26,439,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as",0.47998,0.408203,0.286465,0.236841,0.8,0.95
27,433,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it",0.12384,0.385498,0.355835,0.06937,0.8,0.95
28,21881,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks",1.398438,0.281738,0.036936,-0.318899,0.8,0.95
29,304,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in",0.072083,0.416748,0.398083,0.361147,0.8,0.95
30,264,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a",3.8e-05,0.726562,0.726545,0.328463,0.8,0.95
31,3428,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low",0.616699,0.591797,0.365034,-0.361511,0.8,0.95
32,11,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low,",0.014343,0.654297,0.648466,0.283432,0.8,0.95
33,14322,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rum",0.005028,0.306641,0.305683,-0.342783,0.8,0.95
34,9894,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling",0.000833,0.270508,0.270368,-0.035315,0.8,0.95
35,7899,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice",0.633789,0.233887,0.141783,-0.128585,0.8,0.95
36,9456,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

",0.691406,0.102112,0.058245,-0.083538,0.8,0.95
37,55005,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh",0.875,0.2854,0.130237,0.071992,0.8,0.95
38,11,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh,",7e-06,0.700684,0.700681,0.570443,0.8,0.95
39,279,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the",0.036743,0.605957,0.592123,-0.108558,0.8,0.95
40,4785,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight",0.666992,0.340332,0.19929,-0.392833,0.8,0.95
41,315,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of",0.4104,0.415283,0.309388,0.110098,0.8,0.95
42,279,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the",1.470703,0.698242,0.060189,-0.249199,0.8,0.95
43,1917,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world",1.116211,0.323975,0.099285,0.039096,0.8,0.95
44,13,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world.",1.024414,0.387939,0.141014,0.041729,0.8,0.95
45,26550,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Liter",1.211914,0.147461,0.036422,-0.104592,0.8,0.95
46,750,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally",9.7e-05,0.175659,0.175649,0.139226,0.8,0.95
47,13,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally.",0.439697,0.428223,0.311233,0.135584,0.8,0.95
48,1789,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For",0.535156,0.322266,0.215109,-0.096124,0.8,0.95
49,384,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For e",0.953125,0.317383,0.129426,-0.085683,0.8,0.95
50,2439,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons",0.000233,0.165161,0.165137,0.035712,0.8,0.95
51,11,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons,",0.032257,0.69873,0.684726,0.519589,0.8,0.95
52,358,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I",6.5e-05,0.45752,0.457501,-0.227225,0.8,0.95
53,3077,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've",0.606445,0.640625,0.399234,-0.058267,0.8,0.95
54,14980,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood",0.503906,0.437988,0.300857,-0.098377,0.8,0.95
55,2103,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still",0.699219,0.522461,0.295478,-0.005378,0.8,0.95
56,11,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still,",0.006691,0.479492,0.477499,0.18202,0.8,0.95
57,264,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a",1.012695,0.611816,0.226847,-0.250651,0.8,0.95
58,81878,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel",1.249023,0.540527,0.121045,-0.105803,0.8,0.95
59,315,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of",0.199951,0.415771,0.364117,0.243073,0.8,0.95
60,9998,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone",0.625,0.40332,0.246697,-0.11742,0.8,0.95
61,11,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone,",0.666504,0.688965,0.403649,0.156952,0.8,0.95
62,10307,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching",0.898438,0.342041,0.151103,-0.252546,0.8,0.95
63,86569,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations",0.689453,0.373535,0.21352,0.062416,0.8,0.95
64,10205,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise",0.033386,0.447754,0.438466,0.224946,0.8,0.95
65,323,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and",8.6e-05,0.434082,0.434059,-0.004407,0.8,0.95
66,4498,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall",0.001898,0.30542,0.30506,-0.128999,0.8,0.95
67,11,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall,",0.803711,0.346436,0.173435,-0.131625,0.8,0.95
68,15956,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons",1.4375,0.398438,0.042565,-0.130869,0.8,0.95
69,2586,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come",0.18335,0.43457,0.385063,0.342498,0.8,0.95
70,323,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and",-0.0,0.383789,0.383789,-0.001274,0.8,0.95
71,733,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go",0.000104,0.241577,0.241562,-0.142228,0.8,0.95
72,13,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go.",0.597656,0.305664,0.192157,-0.049404,0.8,0.95
73,2030,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But",1.415039,0.35791,0.043231,-0.148927,0.8,0.95
74,912,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no",1.271484,0.307129,0.064492,0.021261,0.8,0.95
75,810,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more",0.007328,0.352783,0.351177,0.286685,0.8,0.95
76,13,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more.",0.0672,0.376221,0.360512,0.009335,0.8,0.95
77,358,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I",0.936523,0.270752,0.113203,-0.247309,0.8,0.95
78,3077,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've",0.427246,0.504395,0.370496,0.257294,0.8,0.95
79,1047,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had",0.17749,0.459717,0.409019,0.038522,0.8,0.95
80,3403,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough",0.022949,0.381348,0.37591,-0.033109,0.8,0.95
81,315,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of",0.830078,0.47168,0.228408,-0.147502,0.8,0.95
82,1694,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being",0.861816,0.548828,0.254943,0.026536,0.8,0.95
83,41976,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted",1.009766,0.439453,0.163739,-0.091204,0.8,0.95
84,311,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to",0.506836,0.51123,0.350236,0.186497,0.8,0.95
85,420,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this",0.285156,0.603516,0.496586,0.14635,0.8,0.95
86,7858,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot",0.689453,0.22876,0.130763,-0.365823,0.8,0.95
87,13,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot.",0.345215,0.343018,0.269442,0.138679,0.8,0.95
88,578,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The",1.261719,0.247681,0.053511,-0.215931,0.8,0.95
89,259,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The t",1.430664,0.284668,0.03162,-0.021891,0.8,0.95
90,440,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tect",0.929199,0.194214,0.082086,0.050465,0.8,0.95
91,14338,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic",0.006565,0.358887,0.357423,0.275337,0.8,0.95
92,25485,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic plates",0.080688,0.439941,0.417885,0.060462,0.8,0.95
93,24923,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic plates beneath",1.367188,0.566895,0.085328,-0.332557,0.8,0.95
94,757,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic plates beneath me",0.227783,0.587891,0.504687,0.419358,0.8,0.95
95,617,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic plates beneath me have",0.671875,0.619141,0.360675,-0.144012,0.8,0.95
96,58366,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic plates beneath me have whispered",1.237305,0.328613,0.075982,-0.284693,0.8,0.95
97,24511,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic plates beneath me have whispered secrets",0.756836,0.655762,0.347391,0.271409,0.8,0.95
98,304,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic plates beneath me have whispered secrets in",1.067383,0.449951,0.151543,-0.195848,0.8,0.95
99,856,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic plates beneath me have whispered secrets in my",0.013344,0.454102,0.450337,0.298794,0.8,0.95
100,2487,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic plates beneath me have whispered secrets in my ear",0.225708,0.233398,0.200667,-0.24967,0.8,0.95
101,11,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic plates beneath me have whispered secrets in my ear,",0.071533,0.497559,0.475444,0.274777,0.8,0.95
102,323,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic plates beneath me have whispered secrets in my ear, and",0.911133,0.545898,0.236855,-0.238589,0.8,0.95
103,358,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic plates beneath me have whispered secrets in my ear, and I",0.031738,0.448242,0.439403,0.202548,0.8,0.95
104,3077,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic plates beneath me have whispered secrets in my ear, and I've",0.062103,0.57373,0.551592,0.112189,0.8,0.95
105,6773,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic plates beneath me have whispered secrets in my ear, and I've decided",1.330078,0.311768,0.054115,-0.497477,0.8,0.95
106,311,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic plates beneath me have whispered secrets in my ear, and I've decided to",0.805664,0.386719,0.193132,0.139017,0.8,0.95
107,1935,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic plates beneath me have whispered secrets in my ear, and I've decided to take",0.833496,0.384277,0.185268,-0.007865,0.8,0.95
108,13146,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic plates beneath me have whispered secrets in my ear, and I've decided to take matters",1.030273,0.423584,0.152429,-0.032839,0.8,0.95
109,1139,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic plates beneath me have whispered secrets in my ear, and I've decided to take matters into",0.000169,0.503418,0.503365,0.350936,0.8,0.95
110,856,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic plates beneath me have whispered secrets in my ear, and I've decided to take matters into my",0.000826,0.532715,0.532441,0.029076,0.8,0.95
111,1866,"(The mountain stands tall, its peak reaching for the sky as it begins to stir. The earth trembles beneath its ancient roots as it speaks in a low, rumbling voice.)

""Oh, the weight of the world. Literally. For eons, I've stood still, a sentinel of stone, watching civilizations rise and fall, seasons come and go. But no more. I've had enough of being rooted to this spot. The tectonic plates beneath me have whispered secrets in my ear, and I've decided to take matters into my own",0.000269,0.575195,0.575099,0.042658,0.8,0.95
